Date,start_lat,start_lon,end_lat,end_lon
2016-01-08 07:48:00,34.0485497,-118.25905,34.0386086,-118.26086000000001
2016-01-08 07:52:00,34.0447006,-118.25243999999999,34.0528984,-118.24156
2016-01-08 07:53:00,34.0441589,-118.25158,34.0358009,-118.23317
2016-01-08 07:54:00,34.063179,-118.24588,34.053199799999994,-118.25095
2016-01-08 07:56:00,34.0399818,-118.2664,34.0318909,-118.25018
2016-01-08 07:56:00,34.0441589,-118.25158,34.0501404,-118.23324
2016-01-08 07:59:00,34.045181299999996,-118.25023999999999,34.0468102,-118.25698
2016-01-08 08:02:00,34.0441704,-118.26116999999999,34.0498886,-118.25588
2016-01-08 08:02:00,34.047748600000006,-118.24316999999999,34.0421104,-118.25618999999999
2016-01-08 08:06:00,34.0508804,-118.24825,34.0504799,-118.25459
2016-01-08 08:09:00,34.0456085,-118.23703,34.0416908,-118.23535
2016-01-08 08:10:00,34.0356789,-118.27081000000001,34.03746029999999,-118.26538000000001
2016-01-08 08:15:00,34.0441589,-118.25158,34.0484009,-118.26095
2016-01-08 08:15:00,34.0498886,-118.25588,34.046611799999994,-118.26273
2016-01-08 08:17:00,34.0493011,-118.23881000000002,34.0447006,-118.25243999999999
2016-01-08 08:18:00,34.0420609,-118.26338,34.0456085,-118.23703
2016-01-08 08:22:00,34.0420609,-118.26338,34.0498886,-118.25588
2016-01-08 08:22:00,34.0493011,-118.23881000000002,34.0499802,-118.24716000000001
2016-01-08 08:24:00,34.0499802,-118.24716000000001,34.0484009,-118.26095
2016-01-08 08:25:00,34.0386086,-118.26086000000001,34.0386086,-118.26086000000001
2016-01-08 08:28:00,34.048851,-118.24642,34.0519409,-118.24353
2016-01-08 08:34:00,34.0498886,-118.25588,34.0519409,-118.24353
2016-01-08 08:35:00,34.056968700000006,-118.25358999999999,34.0485497,-118.25905
2016-01-08 08:37:00,34.0566101,-118.23721,34.0447006,-118.25243999999999
2016-01-08 08:45:00,34.0493011,-118.23881000000002,34.0528984,-118.24156
2016-01-08 08:45:00,34.0583191,-118.24609,34.0468102,-118.25698
2016-01-08 08:46:00,34.0566101,-118.23721,34.0416908,-118.23535
2016-01-08 08:46:00,34.0493011,-118.23881000000002,34.0386086,-118.26086000000001
2016-01-08 08:46:00,34.0485497,-118.25905,34.0416908,-118.23535
2016-01-08 08:48:00,34.0420609,-118.26338,34.0504799,-118.25459
2016-01-08 08:50:00,34.0399818,-118.2664,34.037048299999995,-118.25487
2016-01-08 08:51:00,34.0441589,-118.25158,34.0491982,-118.25283
2016-01-08 08:55:00,34.051101700000004,-118.26456,34.0491982,-118.25283
2016-01-08 08:56:00,34.0441589,-118.25158,34.0441589,-118.25158
2016-01-08 08:58:00,34.0633888,-118.23616000000001,34.0519409,-118.24353
2016-01-08 08:58:00,34.047748600000006,-118.24316999999999,34.0485497,-118.25905
2016-01-08 09:02:00,34.0566101,-118.23721,34.0504799,-118.25459
2016-01-08 09:02:00,34.0519409,-118.24353,34.0318909,-118.25018
2016-01-08 09:06:00,34.046611799999994,-118.26273,34.0447006,-118.25243999999999
2016-01-08 09:10:00,34.0583191,-118.24609,34.053199799999994,-118.25095
2016-01-08 09:16:00,34.03918839999999,-118.23253000000001,34.0460701,-118.23308999999999
2016-01-08 09:16:00,34.0509109,-118.24096999999999,34.0528984,-118.24156
2016-01-08 09:20:00,34.0566101,-118.23721,34.0499802,-118.24716000000001
2016-01-08 09:22:00,34.046611799999994,-118.26273,34.0460701,-118.23308999999999
2016-01-08 09:36:00,34.0441589,-118.25158,34.0460701,-118.23308999999999
2016-01-08 09:40:00,34.03746029999999,-118.26538000000001,34.0399818,-118.2664
2016-01-08 09:47:00,34.0310516,-118.26709,34.0421104,-118.25618999999999
2016-01-08 09:48:00,34.0566101,-118.23721,34.040599799999995,-118.25384
2016-01-08 09:49:00,34.0485497,-118.25905,34.0348816,-118.25769
2016-01-08 09:51:00,34.037048299999995,-118.25487,34.037048299999995,-118.25487
2016-01-08 09:55:00,34.0566101,-118.23721,34.0460701,-118.23308999999999
2016-01-08 10:01:00,34.0491982,-118.25283,34.0379486,-118.25627
2016-01-08 10:03:00,34.0468216,-118.24835,34.0633888,-118.23616000000001
2016-01-08 10:04:00,34.0456085,-118.23703,34.0583191,-118.24609
2016-01-08 10:21:00,34.045421600000005,-118.25352,34.0421104,-118.25618999999999
2016-01-08 10:26:00,34.0642815,-118.23893999999999,34.056968700000006,-118.25358999999999
2016-01-08 10:29:00,34.048851,-118.24642,34.0566101,-118.23721
2016-01-08 10:32:00,34.0447006,-118.25243999999999,34.0485497,-118.25905
2016-01-08 10:36:00,34.0348816,-118.25769,34.0348816,-118.25769
2016-01-08 10:45:00,34.0447006,-118.25243999999999,34.0447006,-118.25243999999999
2016-01-08 10:46:00,34.0416908,-118.23535,34.0416908,-118.23535
2016-01-08 10:52:00,34.0447006,-118.25243999999999,34.0468102,-118.25698
2016-01-08 10:57:00,34.0508804,-118.24825,34.0441704,-118.26116999999999
2016-01-08 11:03:00,34.056968700000006,-118.25358999999999,34.0508804,-118.24825
2016-01-08 11:05:00,34.0519409,-118.24353,34.0456085,-118.23703
2016-01-08 11:17:00,34.051101700000004,-118.26456,34.0508804,-118.24825
2016-01-08 11:20:00,34.0498886,-118.25588,34.0420609,-118.26338
2016-01-08 11:20:00,34.0416908,-118.23535,34.0399818,-118.2664
2016-01-08 11:30:00,34.0328598,-118.26808,34.0498886,-118.25588
2016-01-08 11:32:00,34.0528984,-118.24156,34.0501404,-118.23324
2016-01-08 11:37:00,34.0468102,-118.25698,34.0447006,-118.25243999999999
2016-01-08 11:41:00,34.0501404,-118.23324,34.0501404,-118.23324
2016-01-08 11:42:00,34.0456085,-118.23703,34.0519409,-118.24353
2016-01-08 11:43:00,34.0420609,-118.26338,34.0485497,-118.25905
2016-01-08 11:52:00,34.0441589,-118.25158,34.0519409,-118.24353
2016-01-08 11:54:00,34.040599799999995,-118.25384,34.045539899999994,-118.25667
2016-01-08 11:57:00,34.0392189,-118.23648999999999,34.0392189,-118.23648999999999
2016-01-08 11:57:00,34.057720200000006,-118.24897,34.057720200000006,-118.24897
2016-01-08 11:59:00,34.0504799,-118.25459,34.0519409,-118.24353
2016-01-08 12:00:00,34.0386086,-118.26086000000001,34.0498886,-118.25588
2016-01-08 12:01:00,34.0399818,-118.2664,34.045539899999994,-118.25667
2016-01-08 12:02:00,34.0399818,-118.2664,34.0447006,-118.25243999999999
2016-01-08 12:03:00,34.057720200000006,-118.24897,34.053199799999994,-118.25095
2016-01-08 12:08:00,34.0583191,-118.24609,34.0456085,-118.23703
2016-01-08 12:15:00,34.057720200000006,-118.24897,34.0566101,-118.23721
2016-01-08 12:15:00,34.0421104,-118.25618999999999,34.0508804,-118.24825
2016-01-08 12:15:00,34.0498886,-118.25588,34.045181299999996,-118.25023999999999
2016-01-08 12:18:00,34.045539899999994,-118.25667,34.040599799999995,-118.25384
2016-01-08 12:24:00,34.0583191,-118.24609,34.0566101,-118.23721
2016-01-08 12:28:00,34.040599799999995,-118.25384,34.040599799999995,-118.25384
2016-01-08 12:29:00,34.0528984,-118.24156,34.0508804,-118.24825
2016-01-08 12:29:00,34.0460701,-118.23308999999999,34.0460701,-118.23308999999999
2016-01-08 12:29:00,34.0519409,-118.24353,34.0508804,-118.24825
2016-01-08 12:37:00,34.0328598,-118.26808,34.03746029999999,-118.26538000000001
2016-01-08 12:40:00,34.051101700000004,-118.26456,34.0468102,-118.25698
2016-01-08 12:40:00,34.0519409,-118.24353,34.048851,-118.24642
2016-01-08 12:42:00,34.0498886,-118.25588,34.0386086,-118.26086000000001
2016-01-08 12:50:00,34.0421104,-118.25618999999999,34.045539899999994,-118.25667
2016-01-08 12:51:00,34.0421104,-118.25618999999999,34.0491982,-118.25283
2016-01-08 12:53:00,34.0386086,-118.26086000000001,34.03746029999999,-118.26538000000001
2016-01-08 12:53:00,34.0508804,-118.24825,34.0519409,-118.24353
2016-01-08 12:54:00,34.056968700000006,-118.25358999999999,34.0498886,-118.25588
2016-01-08 12:54:00,34.046611799999994,-118.26273,34.056968700000006,-118.25358999999999
2016-01-08 12:55:00,34.0468102,-118.25698,34.0420609,-118.26338
2016-01-08 12:55:00,34.045181299999996,-118.25023999999999,34.046611799999994,-118.26273
2016-01-08 12:56:00,34.0583191,-118.24609,34.0509109,-118.24096999999999
2016-01-08 12:57:00,34.0421104,-118.25618999999999,34.0356789,-118.27081000000001
2016-01-08 13:00:00,34.0420609,-118.26338,34.0420609,-118.26338
2016-01-08 13:04:00,34.0399818,-118.2664,34.0468102,-118.25698
2016-01-08 13:04:00,34.0519409,-118.24353,34.056968700000006,-118.25358999999999
2016-01-08 13:04:00,34.040599799999995,-118.25384,34.0421104,-118.25618999999999
2016-01-08 13:07:00,34.0566101,-118.23721,34.0493011,-118.23881000000002
2016-01-08 13:09:00,34.0528984,-118.24156,34.0528984,-118.24156
2016-01-08 13:11:00,34.0421104,-118.25618999999999,34.0519409,-118.24353
2016-01-08 13:18:00,34.0437317,-118.26013999999999,34.0508804,-118.24825
2016-01-08 13:23:00,34.0485497,-118.25905,34.0420609,-118.26338
2016-01-08 13:28:00,34.0566101,-118.23721,34.0566101,-118.23721
2016-01-08 13:31:00,34.0504799,-118.25459,34.0493011,-118.23881000000002
2016-01-08 13:32:00,34.03918839999999,-118.23253000000001,34.0485497,-118.25905
2016-01-08 13:33:00,34.0460701,-118.23308999999999,34.0566101,-118.23721
2016-01-08 13:33:00,34.0528984,-118.24156,34.045181299999996,-118.25023999999999
2016-01-08 13:35:00,34.0499802,-118.24716000000001,34.0491982,-118.25283
2016-01-08 13:39:00,34.0508804,-118.24825,34.0386086,-118.26086000000001
2016-01-08 13:40:00,34.0484009,-118.26095,34.0447006,-118.25243999999999
2016-01-08 13:42:00,34.0508804,-118.24825,34.056968700000006,-118.25358999999999
2016-01-08 13:45:00,34.0508804,-118.24825,34.0485497,-118.25905
2016-01-08 13:45:00,34.045181299999996,-118.25023999999999,34.045181299999996,-118.25023999999999
2016-01-08 13:46:00,34.045539899999994,-118.25667,34.0485497,-118.25905
2016-01-08 13:50:00,34.0508804,-118.24825,34.0508804,-118.24825
2016-01-08 13:52:00,34.045539899999994,-118.25667,34.0447006,-118.25243999999999
2016-01-08 13:55:00,34.0498886,-118.25588,34.056968700000006,-118.25358999999999
2016-01-08 13:56:00,34.0484009,-118.26095,34.0508804,-118.24825
2016-01-08 13:59:00,34.0484009,-118.26095,34.0484009,-118.26095
2016-01-08 14:07:00,34.0508804,-118.24825,34.0421104,-118.25618999999999
2016-01-08 14:11:00,34.045539899999994,-118.25667,34.051101700000004,-118.26456
2016-01-08 14:14:00,34.0421104,-118.25618999999999,34.0485497,-118.25905
2016-01-08 14:22:00,34.0456085,-118.23703,34.0501404,-118.23324
2016-01-08 14:24:00,34.0468216,-118.24835,34.0468102,-118.25698
2016-01-08 14:27:00,34.0447006,-118.25243999999999,34.046611799999994,-118.26273
2016-01-08 14:31:00,34.0498886,-118.25588,34.045421600000005,-118.25352
2016-01-08 14:34:00,34.0501404,-118.23324,34.0493011,-118.23881000000002
2016-01-08 14:39:00,34.0460701,-118.23308999999999,34.053199799999994,-118.25095
2016-01-08 14:39:00,34.051101700000004,-118.26456,34.03746029999999,-118.26538000000001
2016-01-08 14:40:00,34.0485497,-118.25905,34.0508804,-118.24825
2016-01-08 14:41:00,34.0498886,-118.25588,34.0498886,-118.25588
2016-01-08 14:44:00,34.0484009,-118.26095,34.0499802,-118.24716000000001
2016-01-08 14:46:00,34.045539899999994,-118.25667,34.0468216,-118.24835
2016-01-08 14:46:00,34.051101700000004,-118.26456,34.0484009,-118.26095
2016-01-08 14:48:00,34.0468102,-118.25698,34.0504799,-118.25459
2016-01-08 14:49:00,34.0386086,-118.26086000000001,34.0399818,-118.2664
2016-01-08 14:50:00,34.0519409,-118.24353,34.0519409,-118.24353
2016-01-08 14:55:00,34.0460701,-118.23308999999999,34.0392189,-118.23648999999999
2016-01-08 14:58:00,34.056968700000006,-118.25358999999999,34.045181299999996,-118.25023999999999
2016-01-08 15:06:00,34.0493011,-118.23881000000002,34.0460701,-118.23308999999999
2016-01-08 15:07:00,34.0566101,-118.23721,34.048851,-118.24642
2016-01-08 15:07:00,34.0493011,-118.23881000000002,34.0504799,-118.25459
2016-01-08 15:10:00,34.0468216,-118.24835,34.0485497,-118.25905
2016-01-08 15:14:00,34.0358009,-118.23317,34.03987120000001,-118.25003999999998
2016-01-08 15:15:00,34.0504799,-118.25459,34.0421104,-118.25618999999999
2016-01-08 15:15:00,34.0484009,-118.26095,34.051101700000004,-118.26456
2016-01-08 15:19:00,34.0456085,-118.23703,34.047748600000006,-118.24316999999999
2016-01-08 15:23:00,34.0437317,-118.26013999999999,34.0348015,-118.23128
2016-01-08 15:25:00,34.0460701,-118.23308999999999,34.0447006,-118.25243999999999
2016-01-08 15:28:00,34.0491982,-118.25283,34.0484009,-118.26095
2016-01-08 15:30:00,34.0519409,-118.24353,34.0566101,-118.23721
2016-01-08 15:31:00,34.0519409,-118.24353,34.0501404,-118.23324
2016-01-08 15:31:00,34.0528984,-118.24156,34.0493011,-118.23881000000002
2016-01-08 15:33:00,34.0386086,-118.26086000000001,34.045539899999994,-118.25667
2016-01-08 15:35:00,34.0528984,-118.24156,34.0566101,-118.23721
2016-01-08 15:37:00,34.0504799,-118.25459,34.0386086,-118.26086000000001
2016-01-08 15:38:00,34.040599799999995,-118.25384,34.0491982,-118.25283
2016-01-08 15:38:00,34.0421104,-118.25618999999999,34.047748600000006,-118.24316999999999
2016-01-08 15:45:00,34.0441704,-118.26116999999999,34.040599799999995,-118.25384
2016-01-08 15:45:00,34.0498886,-118.25588,34.051101700000004,-118.26456
2016-01-08 15:47:00,34.0519409,-118.24353,34.045539899999994,-118.25667
2016-01-08 15:48:00,34.0491982,-118.25283,34.0437317,-118.26013999999999
2016-01-08 15:54:00,34.0530205,-118.24795,34.0468102,-118.25698
2016-01-08 16:01:00,34.0386086,-118.26086000000001,34.0328598,-118.26808
2016-01-08 16:02:00,34.0504799,-118.25459,34.063179,-118.24588
2016-01-08 16:06:00,34.03918839999999,-118.23253000000001,34.0447006,-118.25243999999999
2016-01-08 16:10:00,34.0468216,-118.24835,34.047748600000006,-118.24316999999999
2016-01-08 16:25:00,34.0456085,-118.23703,34.0348015,-118.23128
2016-01-08 16:27:00,34.0420609,-118.26338,34.046611799999994,-118.26273
2016-01-08 16:35:00,34.0468216,-118.24835,34.0441704,-118.26116999999999
2016-01-08 16:36:00,34.0468216,-118.24835,34.0493011,-118.23881000000002
2016-01-08 16:38:00,34.0504799,-118.25459,34.0437317,-118.26013999999999
2016-01-08 16:41:00,34.03918839999999,-118.23253000000001,34.0566101,-118.23721
2016-01-08 16:42:00,34.0499802,-118.24716000000001,34.0386086,-118.26086000000001
2016-01-08 16:42:00,34.0399818,-118.2664,34.0441704,-118.26116999999999
2016-01-08 16:42:00,34.0386086,-118.26086000000001,34.0485497,-118.25905
2016-01-08 16:43:00,34.0468102,-118.25698,34.040599799999995,-118.25384
2016-01-08 16:53:00,34.0348015,-118.23128,34.0456085,-118.23703
2016-01-08 16:54:00,34.0499802,-118.24716000000001,34.0566101,-118.23721
2016-01-08 16:55:00,34.040599799999995,-118.25384,34.045181299999996,-118.25023999999999
2016-01-08 16:55:00,34.0399818,-118.2664,34.0379486,-118.25627
2016-01-08 16:57:00,34.040599799999995,-118.25384,34.048851,-118.24642
2016-01-08 16:59:00,34.045539899999994,-118.25667,34.0499802,-118.24716000000001
2016-01-08 16:59:00,34.0501404,-118.23324,34.0447006,-118.25243999999999
2016-01-08 17:01:00,34.057720200000006,-118.24897,34.0493011,-118.23881000000002
2016-01-08 17:01:00,34.056968700000006,-118.25358999999999,34.0493011,-118.23881000000002
2016-01-08 17:03:00,34.057720200000006,-118.24897,34.0485497,-118.25905
2016-01-08 17:04:00,34.045539899999994,-118.25667,34.03987120000001,-118.25003999999998
2016-01-08 17:04:00,34.045181299999996,-118.25023999999999,34.0447006,-118.25243999999999
2016-01-08 17:06:00,34.0456085,-118.23703,34.040988899999995,-118.2558
2016-01-08 17:08:00,34.0318909,-118.25018,34.0528984,-118.24156
2016-01-08 17:09:00,34.0468102,-118.25698,34.0456085,-118.23703
2016-01-08 17:11:00,34.0499802,-118.24716000000001,34.0447006,-118.25243999999999
2016-01-08 17:11:00,34.0499802,-118.24716000000001,34.0456085,-118.23703
2016-01-08 17:15:00,34.0519409,-118.24353,34.0386086,-118.26086000000001
2016-01-08 17:15:00,34.0566101,-118.23721,34.047748600000006,-118.24316999999999
2016-01-08 17:16:00,34.03987120000001,-118.25003999999998,34.045539899999994,-118.25667
2016-01-08 17:16:00,34.0379486,-118.25627,34.0468216,-118.24835
2016-01-08 17:17:00,34.0447006,-118.25243999999999,34.045181299999996,-118.25023999999999
2016-01-08 17:18:00,34.0441589,-118.25158,34.0566101,-118.23721
2016-01-08 17:19:00,34.056968700000006,-118.25358999999999,34.0519409,-118.24353
2016-01-08 17:19:00,34.0437317,-118.26013999999999,34.0484009,-118.26095
2016-01-08 17:19:00,34.0460701,-118.23308999999999,34.0484009,-118.26095
2016-01-08 17:21:00,34.0493011,-118.23881000000002,34.0493011,-118.23881000000002
2016-01-08 17:24:00,34.0379486,-118.25627,34.0386086,-118.26086000000001
2016-01-08 17:24:00,34.040599799999995,-118.25384,34.0566101,-118.23721
2016-01-08 17:26:00,34.0456085,-118.23703,34.0493011,-118.23881000000002
2016-01-08 17:26:00,34.0437317,-118.26013999999999,34.0491982,-118.25283
2016-01-08 17:27:00,34.0583191,-118.24609,34.0386086,-118.26086000000001
2016-01-08 17:27:00,34.0460701,-118.23308999999999,34.0456085,-118.23703
2016-01-08 17:28:00,34.053199799999994,-118.25095,34.0509109,-118.24096999999999
2016-01-08 17:28:00,34.0519409,-118.24353,34.057720200000006,-118.24897
2016-01-08 17:29:00,34.0583191,-118.24609,34.056968700000006,-118.25358999999999
2016-01-08 17:31:00,34.046611799999994,-118.26273,34.0468216,-118.24835
2016-01-08 17:34:00,34.037048299999995,-118.25487,34.0399818,-118.2664
2016-01-08 17:34:00,34.0437317,-118.26013999999999,34.0468102,-118.25698
2016-01-08 17:35:00,34.0484009,-118.26095,34.0441589,-118.25158
2016-01-08 17:35:00,34.047748600000006,-118.24316999999999,34.0456085,-118.23703
2016-01-08 17:37:00,34.0633888,-118.23616000000001,34.0566101,-118.23721
2016-01-08 17:38:00,34.0386086,-118.26086000000001,34.0491982,-118.25283
2016-01-08 17:39:00,34.0509109,-118.24096999999999,34.0509109,-118.24096999999999
2016-01-08 17:40:00,34.0508804,-118.24825,34.0456085,-118.23703
2016-01-08 17:41:00,34.0441589,-118.25158,34.03918839999999,-118.23253000000001
2016-01-08 17:41:00,34.0566101,-118.23721,34.0421104,-118.25618999999999
2016-01-08 17:41:00,34.0504799,-118.25459,34.0468102,-118.25698
2016-01-08 17:45:00,34.0484009,-118.26095,34.0460701,-118.23308999999999
2016-01-08 17:45:00,34.0468102,-118.25698,34.0508804,-118.24825
2016-01-08 17:50:00,34.0528984,-118.24156,34.0447006,-118.25243999999999
2016-01-08 17:50:00,34.03746029999999,-118.26538000000001,34.0421104,-118.25618999999999
2016-01-08 17:50:00,34.0484009,-118.26095,34.0468102,-118.25698
2016-01-08 17:51:00,34.053199799999994,-118.25095,34.0493011,-118.23881000000002
2016-01-08 17:51:00,34.0528984,-118.24156,34.0509109,-118.24096999999999
2016-01-08 17:52:00,34.0456085,-118.23703,34.03918839999999,-118.23253000000001
2016-01-08 17:52:00,34.046611799999994,-118.26273,34.0441589,-118.25158
2016-01-08 17:53:00,34.0399818,-118.2664,34.045181299999996,-118.25023999999999
2016-01-08 17:53:00,34.0498886,-118.25588,34.0421104,-118.25618999999999
2016-01-08 17:57:00,34.040988899999995,-118.2558,34.0460701,-118.23308999999999
2016-01-08 17:58:00,34.0519409,-118.24353,34.0485497,-118.25905
2016-01-08 18:02:00,34.048851,-118.24642,34.0456085,-118.23703
2016-01-08 18:04:00,34.051101700000004,-118.26456,34.045421600000005,-118.25352
2016-01-08 18:05:00,34.053199799999994,-118.25095,34.0441589,-118.25158
2016-01-08 18:06:00,34.0528984,-118.24156,34.048851,-118.24642
2016-01-08 18:06:00,34.0498886,-118.25588,34.0441704,-118.26116999999999
2016-01-08 18:07:00,34.0498886,-118.25588,34.0493011,-118.23881000000002
2016-01-08 18:09:00,34.053199799999994,-118.25095,34.0456085,-118.23703
2016-01-08 18:10:00,34.0460701,-118.23308999999999,34.045421600000005,-118.25352
2016-01-08 18:10:00,34.0485497,-118.25905,34.051101700000004,-118.26456
2016-01-08 18:11:00,34.051101700000004,-118.26456,34.0420609,-118.26338
2016-01-08 18:13:00,34.0456085,-118.23703,34.0499802,-118.24716000000001
2016-01-08 18:17:00,34.0441589,-118.25158,34.03987120000001,-118.25003999999998
2016-01-08 18:17:00,34.0421104,-118.25618999999999,34.0499802,-118.24716000000001
2016-01-08 18:19:00,34.0437317,-118.26013999999999,34.0310516,-118.26709
2016-01-08 18:20:00,34.051101700000004,-118.26456,34.056968700000006,-118.25358999999999
2016-01-08 18:21:00,34.0498886,-118.25588,34.0348015,-118.23128
2016-01-08 18:22:00,34.0358009,-118.23317,34.0441704,-118.26116999999999
2016-01-08 18:24:00,34.034210200000004,-118.25459,34.028511,-118.25667
2016-01-08 18:24:00,34.0633888,-118.23616000000001,34.0491982,-118.25283
2016-01-08 18:25:00,34.0485497,-118.25905,34.0437317,-118.26013999999999
2016-01-08 18:28:00,34.045181299999996,-118.25023999999999,34.0485497,-118.25905
2016-01-08 18:30:00,34.03918839999999,-118.23253000000001,34.0456085,-118.23703
2016-01-08 18:32:00,34.045181299999996,-118.25023999999999,34.0392189,-118.23648999999999
2016-01-08 18:35:00,34.0379486,-118.25627,34.0441704,-118.26116999999999
2016-01-08 18:40:00,34.0499802,-118.24716000000001,34.0493011,-118.23881000000002
2016-01-08 18:41:00,34.0519409,-118.24353,34.0468216,-118.24835
2016-01-08 18:41:00,34.040599799999995,-118.25384,34.0508804,-118.24825
2016-01-08 18:42:00,34.051101700000004,-118.26456,34.0535698,-118.26636
2016-01-08 18:42:00,34.0519409,-118.24353,34.063179,-118.24588
2016-01-08 18:44:00,34.0468102,-118.25698,34.056968700000006,-118.25358999999999
2016-01-08 18:47:00,34.03987120000001,-118.25003999999998,34.0456085,-118.23703
2016-01-08 18:47:00,34.0421104,-118.25618999999999,34.0468216,-118.24835
2016-01-08 18:48:00,34.0456085,-118.23703,34.063179,-118.24588
2016-01-08 18:49:00,34.045181299999996,-118.25023999999999,34.0504799,-118.25459
2016-01-08 18:50:00,34.0493011,-118.23881000000002,34.0508804,-118.24825
2016-01-08 18:50:00,34.03987120000001,-118.25003999999998,34.0437317,-118.26013999999999
2016-01-08 18:51:00,34.0399818,-118.2664,34.0484009,-118.26095
2016-01-08 18:52:00,34.0468216,-118.24835,34.0519409,-118.24353
2016-01-08 18:53:00,34.0460701,-118.23308999999999,34.0530205,-118.24795
2016-01-08 18:54:00,34.0485497,-118.25905,34.0468216,-118.24835
2016-01-08 18:55:00,34.0493011,-118.23881000000002,34.0509109,-118.24096999999999
2016-01-08 18:59:00,34.0508804,-118.24825,34.0468216,-118.24835
2016-01-08 19:01:00,34.0498886,-118.25588,34.0456085,-118.23703
2016-01-08 19:02:00,34.0499802,-118.24716000000001,34.0509109,-118.24096999999999
2016-01-08 19:03:00,34.0493011,-118.23881000000002,34.0416908,-118.23535
2016-01-08 19:03:00,34.0447006,-118.25243999999999,34.041130100000004,-118.26798000000001
2016-01-08 19:04:00,34.0441589,-118.25158,34.0493011,-118.23881000000002
2016-01-08 19:05:00,34.0447006,-118.25243999999999,34.045539899999994,-118.25667
2016-01-08 19:05:00,34.0386086,-118.26086000000001,34.0441704,-118.26116999999999
2016-01-08 19:05:00,34.0468102,-118.25698,34.0441589,-118.25158
